id|id_raw|constante|constante_raw|prescription_en_clair|prescription_en_clair_raw|type|type_raw|sources|sources_raw|modifications|modifications_raw|contexte|contexte_raw|objectif|objectif_raw|descriptif|descriptif_raw|genese|genese_raw
69|69|RDV_STRATEGIE_EPISTOLAIRE_DE_NUIT|RDV_STRATEGIE_EPISTOLAIRE_DE_NUIT|Lettre / épistolaire de nuit / du soir au thérapeute ( anorexie vomiting )|Lettre / épistolaire de nuit / du soir au thérapeute ( anorexie vomiting )|Prescription|prescription|1, 2|1, 2|nan|nan|Anorexique – patient très isolé, timide, Ils doivent te les donner, mais tu ne les lis jamais. Elles peuvent être données pour exposer progressivement les personnes à leur propres émotions et à leur propre vécu : c’est pour toutes ces personnes qui tendent à avoir un contrôle (ses émotions / sur tout ce qu’elles ressentent) jusqu’à s’anesthésier pour se défendre contre ses émotions (ex : anorexiques abstinentes / obsessionnels / attitudes rigides / SPTD). Rappel anorexique : - transgressive consciente complaisante (concentrer le plaisir) - transgressive consciente repentie (recadrage : amant secret) - transgressive inconsciente (recadrage : amant secret – posséder par le démon)|Anorexique – patient très isolé, timide, Ils doivent te les donner, mais tu ne les lis jamais. Elles peuvent être données pour exposer progressivement les personnes à leur propres émotions et à leur propre vécu : c’est pour toutes ces personnes qui tendent à avoir un contrôle (ses émotions / sur tout ce qu’elles ressentent) jusqu’à s’anesthésier pour se défendre contre ses émotions (ex : anorexiques abstinentes / obsessionnels / attitudes rigides / SPTD). Rappel anorexique : - transgressive consciente complaisante (concentrer le plaisir) - transgressive consciente repentie (recadrage : amant secret) - transgressive inconsciente (recadrage : amant secret – posséder par le démon)|Créer un lien avec le thérapeute (recadrer dans la relation contractuelle – créer du lien en gardant la bonne distance)|Créer un lien avec le thérapeute (recadrer dans la relation contractuelle – créer du lien en gardant la bonne distance)|De maintenant à la prochaine fois que je te verrai, je voudrais que tous les soirs au moment où tu es dans ton lit, la dernière chose que tu dois faire est de te procurer du joli papier à lettres et tu dois m’écrire une lettre avec un seul prérequis : tu dois commencer par cher docteur/cher thérapeute. Puis tu peux me dire que je suis antipathique, lait ridicule, tout ce que tu veux. Quand tu as fini, tu signes, tu mets la lettre dans l’enveloppe, tu fermes l’enveloppe et tu me portes toutes les lettres. Ceci m’aidera à te comprendre beaucoup mieux que tant de discussion, tu mettras tout dedans, tu me l’apporteras, et tu me confieras. Est ce qu’il y a des choses que vous auriez eu du mal à me dire ? si non, ok on continue, si oui, comme je vais le lire, tu peux me le dire --- Y aurait il quelque chose que vous avez écrit que vous auriez du mal à me dire : – si elle dit non, on continue la séance en travaillant sur les effets des lettres : qu’avez vous ressenti ? c’était apaisant ? agréable ? ça confirmait ce que vous pensez de vous même ? – si elle dit oui, comme je vais le lire, vous pouvez me le dire maintenant pour éviter de perdre 2 semaines… --- Epistolaire paranoïaque ( 2ème prescription pour le même patient à la même séance) Tous les jours vous devrez écrire ou commencer à écrire contre tous ceux que vous sentez menaçant, contre tous ceux contre lesquels vous avez un grief (pas de limite de temps et aussi longtemps que les symptômes persistent)|De maintenant à la prochaine fois que je te verrai, je voudrais que tous les soirs au moment où tu es dans ton lit, la dernière chose que tu dois faire est de te procurer du joli papier à lettres et tu dois m’écrire une lettre avec un seul prérequis : tu dois commencer par cher docteur/cher thérapeute. Puis tu peux me dire que je suis antipathique, lait ridicule, tout ce que tu veux. Quand tu as fini, tu signes, tu mets la lettre dans l’enveloppe, tu fermes l’enveloppe et tu me portes toutes les lettres. Ceci m’aidera à te comprendre beaucoup mieux que tant de discussion, tu mettras tout dedans, tu me l’apporteras, et tu me confieras. Est ce qu’il y a des choses que vous auriez eu du mal à me dire ? si non, ok on continue, si oui, comme je vais le lire, tu peux me le dire --- Y aurait il quelque chose que vous avez écrit que vous auriez du mal à me dire : – si elle dit non, on continue la séance en travaillant sur les effets des lettres : qu’avez vous ressenti ? c’était apaisant ? agréable ? ça confirmait ce que vous pensez de vous même ? – si elle dit oui, comme je vais le lire, vous pouvez me le dire maintenant pour éviter de perdre 2 semaines… --- Epistolaire paranoïaque ( 2ème prescription pour le même patient à la même séance) Tous les jours vous devrez écrire ou commencer à écrire contre tous ceux que vous sentez menaçant, contre tous ceux contre lesquels vous avez un grief (pas de limite de temps et aussi longtemps que les symptômes persistent)|nan|nan
95|95|RDV_STRATEGIE_LETTRE_DE_COLERE_STYLO_POISON|RDV_STRATEGIE_LETTRE_DE_COLERE_STYLO_POISON|Lettre de colère écrite avec un crayon qui contient du poison|Lettre de colère écrite avec un crayon qui contient du poison|Prescription|prescription|nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|nan
258|258|Lister des petits plaisirs ( plaisir addiction troubles comportement alimentaire TCA obsessionnel compulsif TOC troubles sexuels dépression tristesse )|Lister des petits plaisirs ( plaisir addiction troubles comportement alimentaire TCA obsessionnel compulsif TOC troubles sexuels dépression tristesse )|Lister des petits plaisirs ( plaisir addiction troubles comportement alimentaire TCA obsessionnel compulsif TOC troubles sexuels dépression tristesse )|Lister des petits plaisirs ( plaisir addiction troubles comportement alimentaire TCA obsessionnel compulsif TOC troubles sexuels dépression tristesse )|Prescription|prescription|Inspirée par la prescription « Établir la liste des plaisirs alimentaires » - Nardone G. (2009), Le régime paradoxal, Satas|Inspirée par la prescription « Établir la liste des plaisirs alimentaires » - Nardone G. (2009), Le régime paradoxal, Satas|import GV du 22 avr 2024|import GV du 22 avr 2024|Plaisir, addiction, troubles comportement alimentaire, TCA obsessionnel compulsif, TOC, troubles sexuels, dépression, tristesse|Plaisir, addiction, troubles comportement alimentaire, TCA obsessionnel compulsif, TOC, troubles sexuels, dépression, tristesse|Stopper le contrôle (interdiction/limitation) et l'évitement (tentation). Reprendre contact avec soi et se centrer sur ses sensations, relation à soi|Stopper le contrôle (interdiction/limitation) et l'évitement (tentation). Reprendre contact avec soi et se centrer sur ses sensations, relation à soi|Le thérapeute indique : « A partir de maintenant et jusqu’à la prochaine fois où nous nous verrons je voudrais que vous prépariez une liste très détaillée et très précise de tous les petits plaisirs que vous pouvez imaginer. Cette liste peut contenir des activités, des sensations, des interactions, des fantasmes aussi simples soient-ils, en laissant libre cours à votre imagination. Prenez tous les matins 15 minutes pour penser à tout ce qui présente un petit plaisir pour vous. Prenez le temps de penser comment vous souhaitez que ces plaisirs se réalisent ? Quelle serait la manière la plus agréable ? Avec qui vous les partageriez ? Surtout ne vous censurez pas. Il est important que vous laissiez votre capacité créative s'exprimer. Ensuite, vous écrivez cette liste en mettant une classification à partir du plaisir le plus grand, le plus important, jusqu’au plaisir le plus petit et le moins important. Cette liste permettra de comprendre, comment évoluent vos sensations, et votre relation avec vous même et avec votre corps. Et progressivement vous découvrirez comment augmenter votre sentiment de bien être. »|Le thérapeute indique : « A partir de maintenant et jusqu’à la prochaine fois où nous nous verrons je voudrais que vous prépariez une liste très détaillée et très précise de tous les petits plaisirs que vous pouvez imaginer. Cette liste peut contenir des activités, des sensations, des interactions, des fantasmes aussi simples soient-ils, en laissant libre cours à votre imagination. Prenez tous les matins 15 minutes pour penser à tout ce qui présente un petit plaisir pour vous. Prenez le temps de penser comment vous souhaitez que ces plaisirs se réalisent ? Quelle serait la manière la plus agréable ? Avec qui vous les partageriez ? Surtout ne vous censurez pas. Il est important que vous laissiez votre capacité créative s'exprimer. Ensuite, vous écrivez cette liste en mettant une classification à partir du plaisir le plus grand, le plus important, jusqu’au plaisir le plus petit et le moins important. Cette liste permettra de comprendre, comment évoluent vos sensations, et votre relation avec vous même et avec votre corps. Et progressivement vous découvrirez comment augmenter votre sentiment de bien être. »|nan|nan
98|98|RDV_STRATEGIE_MESURE_DES_LIMITES|RDV_STRATEGIE_MESURE_DES_LIMITES|Mesure des limites|Mesure des limites|Prescription|prescription|nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|nan
186|186|INTERVENTION_MONSIEUR_LI|INTERVENTION_MONSIEUR_LI|Monsieur Li|Monsieur Li|Métaphore / Aphorisme|metaphore|nan|nan|nan|nan|Pour les personnes qui veulent contrôler l'avenir|Pour les personnes qui veulent contrôler l'avenir|On ne peut pas tout contrôler à l'avance|On ne peut pas tout contrôler à l'avance|"Monsieur Li était un vieux monsieur très aimé dans son village. Un homme plutôt pauvre qui n'avait qu'une jument. Un jour la jument a cassé la barrière et est partie. Après le départ de la jument tout le monde va voir monsieur Li et lui dit ""Monsieur Li c'est une catastrophe, votre jument est partie..."". Et Monsieur Li se retourne et dit ""peut-être"".Quelques jours après la jument revient avec un beau cheval, un étalon qui la suit, et les gens viennent en criant ""Monsieur Li quelle merveille vous avez la jument et un étalon"" et il répond ""peut-être"".Les années passent et le fils de monsieur Li reçoit un coup de patte du poulain né de la jument et de l'étalon. Le fils devient handicapé et les villageois viennent le voir pour lui dire ""quelle catastrophe"" et il répond ""peut-être"".Un an après la guerre éclate, tous les gens du village doivent partir sauf le fils de monsieur Li. Les villageois viennent le voir pour lui dire ""quel bonheur"" et il répond ""peut-être""."|"Monsieur Li était un vieux monsieur très aimé dans son village. Un homme plutôt pauvre qui n'avait qu'une jument. Un jour la jument a cassé la barrière et est partie. Après le départ de la jument tout le monde va voir monsieur Li et lui dit ""Monsieur Li c'est une catastrophe, votre jument est partie..."". Et Monsieur Li se retourne et dit ""peut-être"".Quelques jours après la jument revient avec un beau cheval, un étalon qui la suit, et les gens viennent en criant ""Monsieur Li quelle merveille vous avez la jument et un étalon"" et il répond ""peut-être"".Les années passent et le fils de monsieur Li reçoit un coup de patte du poulain né de la jument et de l'étalon. Le fils devient handicapé et les villageois viennent le voir pour lui dire ""quelle catastrophe"" et il répond ""peut-être"".Un an après la guerre éclate, tous les gens du village doivent partir sauf le fils de monsieur Li. Les villageois viennent le voir pour lui dire ""quel bonheur"" et il répond ""peut-être""."|nan|nan
162|162|RDV_STRATEGIE_NE_RIEN_FAIRE|RDV_STRATEGIE_NE_RIEN_FAIRE|Ne rien faire|Ne rien faire|Prescription|prescription|? ;voir variante pour quelqu'un qui n'arrive pas à se lever dans 'Une logique de communication'. Exemple 5 chap. 7-5|? ;voir variante pour quelqu'un qui n'arrive pas à se lever dans 'Une logique de communication'. Exemple 5 chap. 7-5|TG pour la formulation et est-ce valable dans tous les cas de procrat.?|TG pour la formulation et est-ce valable dans tous les cas de procrat.?|Cas de procastination La personne remet toujours à plus tard, ce qu'elle a à faire.|Cas de procastination La personne remet toujours à plus tard, ce qu'elle a à faire.|prescrire le symtome.|prescrire le symtome.|Je vous demande d'ici à la prochaine fois quelque chose qui va certainement vous paraitre étrange. Accepteriez-vous de le faire ? Chaque jour vous planifiez un moment de la journée où vous allez faire ce que vous avez à faire. Quand ce moment arrive, vous avez deux choix : soit vous faites ce que vous avez à faire, soit vous ne faites rien pendant une heure. C'est à dire vraiment rien, même pas vous reposer. Vous restez assis sur votre chaise. Après vous faites ce que vous voulez le reste de la journée, sauf faire ce que vous deviez faire.|Je vous demande d'ici à la prochaine fois quelque chose qui va certainement vous paraitre étrange. Accepteriez-vous de le faire ? Chaque jour vous planifiez un moment de la journée où vous allez faire ce que vous avez à faire. Quand ce moment arrive, vous avez deux choix : soit vous faites ce que vous avez à faire, soit vous ne faites rien pendant une heure. C'est à dire vraiment rien, même pas vous reposer. Vous restez assis sur votre chaise. Après vous faites ce que vous voulez le reste de la journée, sauf faire ce que vous deviez faire.|nan|nan
250|250|Observer et noter les interactions - Journal de l'antropologue ( évitement peur contrôle colère relation à l'autre parano obsessions couple famille enfance adolescence entreprise )|Observer et noter les interactions - Journal de l'antropologue ( évitement peur contrôle colère relation à l'autre parano obsessions couple famille enfance adolescence entreprise )|Observer et noter les interactions - Journal de l'antropologue ( évitement peur contrôle colère relation à l'autre parano obsessions couple famille enfance adolescence entreprise )|Observer et noter les interactions - Journal de l'antropologue ( évitement peur contrôle colère relation à l'autre parano obsessions couple famille enfance adolescence entreprise )|Prescription|prescription|nan|nan|import GV du 22 avr 2024|import GV du 22 avr 2024|évitement peur contrôle colère relation à l'autre parano obsessions couple famille enfance adolescence entreprise TSA TDAH autisme DYS|évitement peur contrôle colère relation à l'autre parano obsessions couple famille enfance adolescence entreprise TSA TDAH autisme DYS|Stratégie générale pour éviter d'éviter par l'observation des interactions.|Stratégie générale pour éviter d'éviter par l'observation des interactions.|"Cette tâche de l'anthropologue centrée sur les interactions permet de se confronter à une réalité et à des détails parfois non perçus pour se conforter à d'autres possibilités d'interprétations. Elle peut être formulée comme suit : "" D'ici à la prochaine fois, je vous invite à observer et noter les interactions avec les autres. Observez les réactions, les paroles, les comportements."" Pour les cas de paranoïa, on demande d'observer en particulier les signaux de méfiance, d'inquiétude : ""D'ici à la prochaine fois, je vous propose d'observer les signaux vous permettant de mieux savoir distinguer les intentions de l'autre. Observez si la personne vous en veut réellement ou complote contre vous. et nécessite que vous soyez méfiante. La personne est-elle, pour vous, en observant attentivement, simplement de mauvaise humeur ?"" Cette tâche a pour but d'arrêter l'évitement."|"Cette tâche de l'anthropologue centrée sur les interactions permet de se confronter à une réalité et à des détails parfois non perçus pour se conforter à d'autres possibilités d'interprétations. Elle peut être formulée comme suit : "" D'ici à la prochaine fois, je vous invite à observer et noter les interactions avec les autres. Observez les réactions, les paroles, les comportements."" Pour les cas de paranoïa, on demande d'observer en particulier les signaux de méfiance, d'inquiétude : ""D'ici à la prochaine fois, je vous propose d'observer les signaux vous permettant de mieux savoir distinguer les intentions de l'autre. Observez si la personne vous en veut réellement ou complote contre vous. et nécessite que vous soyez méfiante. La personne est-elle, pour vous, en observant attentivement, simplement de mauvaise humeur ?"" Cette tâche a pour but d'arrêter l'évitement."|nan|nan
252|252|Observer, noter et être attentif à ses besoins et à ses attentes ( relation à l'autre parano obsessions peur colère contrôle couple famille enfance adolescence entreprise )|Observer, noter et être attentif à ses besoins et à ses attentes ( relation à l'autre parano obsessions peur colère contrôle couple famille enfance adolescence entreprise )|Observer, noter et être attentif à ses besoins et à ses attentes ( relation à l'autre parano obsessions peur colère contrôle couple famille enfance adolescence entreprise )|Observer, noter et être attentif à ses besoins et à ses attentes ( relation à l'autre parano obsessions peur colère contrôle couple famille enfance adolescence entreprise )|Prescription|prescription|nan|nan|import GV du 22 avr 2024|import GV du 22 avr 2024|Personnes trop aidantes, sacrificielles, burn out, tristesse, peur, deuil, colère, contrôle, couple, famille, enfance, adolescence, entreprise, changement de vie, TCA|Personnes trop aidantes, sacrificielles, burn out, tristesse, peur, deuil, colère, contrôle, couple, famille, enfance, adolescence, entreprise, changement de vie, TCA|Éviter de s'éviter soi-même en observant ses besoins|Éviter de s'éviter soi-même en observant ses besoins|"Le thérapeute indique par exemple : ""Aujourd'hui, vous m'indiquez que vous finissez par vous oublier vous-même et vous perdre en chemin en étant par exemple très centré sur les autres ou sur le travail (ou autre en fonction de la situation). Je vous invite à faire preuve en quelque sorte d'un certain ""égoïsme sain"" en prenant un moment pour observer vos besoins. Vos besoins en tous genres : sommeil, enfants, alimentation, loisirs (à déclinier en fonction de ce qu'indique la personne) ... Vous pouvez même les noter dans un carnet. Réflechissez à ce qui compte réellement pour vous, à vos attentes."" Le thérapeute peut également indiquer : ""Vous pouvez également réfléchir aux ""OUI"" que vous pouvez faire et qui améliorent votre situation et à ceux qui la dététriorent."""|"Le thérapeute indique par exemple : ""Aujourd'hui, vous m'indiquez que vous finissez par vous oublier vous-même et vous perdre en chemin en étant par exemple très centré sur les autres ou sur le travail (ou autre en fonction de la situation). Je vous invite à faire preuve en quelque sorte d'un certain ""égoïsme sain"" en prenant un moment pour observer vos besoins. Vos besoins en tous genres : sommeil, enfants, alimentation, loisirs (à déclinier en fonction de ce qu'indique la personne) ... Vous pouvez même les noter dans un carnet. Réflechissez à ce qui compte réellement pour vous, à vos attentes."" Le thérapeute peut également indiquer : ""Vous pouvez également réfléchir aux ""OUI"" que vous pouvez faire et qui améliorent votre situation et à ceux qui la dététriorent."""|nan|nan
210|210|INTERVENTION_OFFRIR_LOPPORTUNITE_DUTILISER_SON_SYMPTOME|INTERVENTION_OFFRIR_LOPPORTUNITE_DUTILISER_SON_SYMPTOME|Offrir l'opportunité d'utilser son symptôme ou pas|Offrir l'opportunité d'utilser son symptôme ou pas|Recadrage|recadrage|Erikson|Erikson|nan|nan|Utilité du symptôme, douleur, etc.|Utilité du symptôme, douleur, etc.|"Eviter la résistance inconsciente. (""l'inconscient est plus intelligent que le conscient""). Dire à la personne que l'on va supprimer le symptome, par exemple enlever une douleur, l'inconscient va comprendre que vous n'avez pas compris le problème si le thérapeute lui dit qu'il va rendre le patient libre de sa douleur. Le patient ne pourra plus utiliser son symptôme (par exemple pour s'échapper de situation sociale, etc.)"|"Eviter la résistance inconsciente. (""l'inconscient est plus intelligent que le conscient""). Dire à la personne que l'on va supprimer le symptome, par exemple enlever une douleur, l'inconscient va comprendre que vous n'avez pas compris le problème si le thérapeute lui dit qu'il va rendre le patient libre de sa douleur. Le patient ne pourra plus utiliser son symptôme (par exemple pour s'échapper de situation sociale, etc.)"|Nous allons vous donner la possibilité de garder votre douleur, ou de ne pas la garder. Vous aurez le choix de faire appel à elle quand c'est convénient ou de ne pas faire appel à elle. C'est votre choix|Nous allons vous donner la possibilité de garder votre douleur, ou de ne pas la garder. Vous aurez le choix de faire appel à elle quand c'est convénient ou de ne pas faire appel à elle. C'est votre choix|nan|nan
215|215|INTERVENTION_ON_AIME_MAL|INTERVENTION_ON_AIME_MAL|On n'aime mal|On n'aime mal|Recadrage|recadrage|nan|nan|nan|nan|Relation de couple|Relation de couple|nan|nan|On n’aime toujours malet on n’est pas aimé comme on voudrait être aimé. On aime comme on voudrait être aimé et non comme l’autre voudrait être aimé.|On n’aime toujours malet on n’est pas aimé comme on voudrait être aimé. On aime comme on voudrait être aimé et non comme l’autre voudrait être aimé.|nan|nan
105|105|RDV_STRATEGIE_ORGASME_INTERDIT|RDV_STRATEGIE_ORGASME_INTERDIT|Orgasme interdit ( sex )|Orgasme interdit ( sex )|Prescription|prescription|nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|nan
201|201|INTERVENTION_OUI_MAIS|INTERVENTION_OUI_MAIS|Oui mais|Oui mais|Métaphore / Aphorisme|metaphore|nan|nan|nan|nan|Pour les relations tendues notamment dans les familles|Pour les relations tendues notamment dans les familles|nan|nan|"Faire voir le film ""oui mais"""|"Faire voir le film ""oui mais"""|nan|nan
109|109|RDV_STRATEGIE_PENETRATION_GRADUELLE|RDV_STRATEGIE_PENETRATION_GRADUELLE|Pénétration graduelle ( sex )|Pénétration graduelle ( sex )|Prescription|prescription|nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|nan
110|110|RDV_STRATEGIE_PEUR_AIDE|RDV_STRATEGIE_PEUR_AIDE|Peur de l' aide ( à chaque fois que vous parlez et demandez de l'aide vous allez aggraver votre problème )|Peur de l' aide ( à chaque fois que vous parlez et demandez de l'aide vous allez aggraver votre problème )|Prescription|prescription|nan|nan|"A voir avec CDS si identique à ""bloquer la demande d'aide"""|"A voir avec CDS si identique à ""bloquer la demande d'aide"""|nan|nan|nan|nan|nan|nan|nan|nan
111|111|RDV_STRATEGIE_PEUR_DU_JEUNE|RDV_STRATEGIE_PEUR_DU_JEUNE|Peur du jeûne / jeune - manoeuvre de recadrage ( binge eating disorder )|Peur du jeûne / jeune - manoeuvre de recadrage ( binge eating disorder )|Prescription|prescription|Gibson et Nardone (2013) - Manuel de thérapie stratégique brève|Gibson et Nardone (2013) - Manuel de thérapie stratégique brève|nan|nan|Binge eating - Frénésie alimentaire - Hyperphagie incontrôlée|Binge eating - Frénésie alimentaire - Hyperphagie incontrôlée|Permettre à la personne de comprendre que ce n’est pas en se limitant qu’elle résoudra son problème.Si une personne se voit comme grosse, elle pense que le meilleur moyen de perdre du poids est le jeûne : elle se dit que plus elle jeûne, plus elle mincis. Pourtant, cette logique de bon sens ne tient pas compte de cet effet étrange : lorsque l'on s'abstient, par exemple pendant une semaine entière, et que l'on finit par perdre le contrôle et faire des excès. Le jeûne et l'abstinence de nourriture deviennent le meilleur moyen de construire des binges et crises d'hyperphagie. Plus la personne va faire un effort incroyable pour ne pas manger, plus elle va seulement tout gâcher en une fois, plus sa situation va s'aggraver.|Permettre à la personne de comprendre que ce n’est pas en se limitant qu’elle résoudra son problème.Si une personne se voit comme grosse, elle pense que le meilleur moyen de perdre du poids est le jeûne : elle se dit que plus elle jeûne, plus elle mincis. Pourtant, cette logique de bon sens ne tient pas compte de cet effet étrange : lorsque l'on s'abstient, par exemple pendant une semaine entière, et que l'on finit par perdre le contrôle et faire des excès. Le jeûne et l'abstinence de nourriture deviennent le meilleur moyen de construire des binges et crises d'hyperphagie. Plus la personne va faire un effort incroyable pour ne pas manger, plus elle va seulement tout gâcher en une fois, plus sa situation va s'aggraver.|"Verbatim :""Je voudrais qu’à partir de maintenant et jusqu’à la prochaine fois, vous réfléchissiez au fait que chaque foi que vous jeûnez, que vous sautez des repas, que vous mangez de façon trop restrictive, vous préparez le terrain pour une cure de gavage. En réalité vous ne devriez pas avoir peur des moments où vous vous gavez, mais des moments où vous jeûnez.""Verbatim détaillé pour renforcer une communication hypnotique et traiter la tentative de solution du jeûne :""En réalité, ce que je veux que vous commenciez à penser, et que vous avez à craindre est le jeûne parce que chaque jeûne ouvre la porte à une autre crise de boulimie, chaque fois que vous jeûnez vous préparez la prochaine crise. Et si vous faites des périodes de jeûne et qu'ensuite vous vous gavez de friandises ou autres, alors vous échouez. Je suis d'accord avec vous sur le fait que vous voulez mincir, mais je veux que vous mincissiez et appreniez à maintenir un poids de santé. La façon de ne pas ouvrir la porte à la boulimie est d'apprendre à éviter le jeûne, en vous calibrant pour perdre du poids progressivement jusqu'à ce que vous trouviez votre poids idéal. Donc il faut commencer à penser que le jeûne est dangereux et qu'il faut en avoir peur. Chaque fois que vous jeûnez, vous allez ensuite trop manger et donc prendre du poids au lieu d'en perdre. La solution que vous utilisée pour l'instant, non seulement ne fonctionne pas mais elle aggrave votre problème. Je sais que vous devez vous dire que vous n'êtes pas en mesure de faire ce que je vous indique, cependant, vous devez penser que chaque fois que vous avez envie de jeûner vous construisez le prochain gavage. Chaque fois que vous essayez de restreindre votre alimentation jusqu'à sauter des repas, vous vous préparez en fait à la prochaine crise de boulimie. Par conséquent, ce que vous devriez vraiment craindre, ce n'est pas la crise de boulimie, qui est un effet, mais la restriction du jeûne, qui en est la cause. La frénésie par définition vous ne pouvez pas la contrôler, si vous voulez vérifier quelque chose, vérifiez d'abord comment vous vous contrôlez, c'est à dire en jeûnant. Le jeûne prépare la frénésie, car plus vous contrôlez, plus vous perdez le contrôle. Donc vérifiez votre contrôle. Vous savez, le contrôle ultime c'est de savoir perdre et puis de le reprendre."""|"Verbatim :""Je voudrais qu’à partir de maintenant et jusqu’à la prochaine fois, vous réfléchissiez au fait que chaque foi que vous jeûnez, que vous sautez des repas, que vous mangez de façon trop restrictive, vous préparez le terrain pour une cure de gavage. En réalité vous ne devriez pas avoir peur des moments où vous vous gavez, mais des moments où vous jeûnez.""Verbatim détaillé pour renforcer une communication hypnotique et traiter la tentative de solution du jeûne :""En réalité, ce que je veux que vous commenciez à penser, et que vous avez à craindre est le jeûne parce que chaque jeûne ouvre la porte à une autre crise de boulimie, chaque fois que vous jeûnez vous préparez la prochaine crise. Et si vous faites des périodes de jeûne et qu'ensuite vous vous gavez de friandises ou autres, alors vous échouez. Je suis d'accord avec vous sur le fait que vous voulez mincir, mais je veux que vous mincissiez et appreniez à maintenir un poids de santé. La façon de ne pas ouvrir la porte à la boulimie est d'apprendre à éviter le jeûne, en vous calibrant pour perdre du poids progressivement jusqu'à ce que vous trouviez votre poids idéal. Donc il faut commencer à penser que le jeûne est dangereux et qu'il faut en avoir peur. Chaque fois que vous jeûnez, vous allez ensuite trop manger et donc prendre du poids au lieu d'en perdre. La solution que vous utilisée pour l'instant, non seulement ne fonctionne pas mais elle aggrave votre problème. Je sais que vous devez vous dire que vous n'êtes pas en mesure de faire ce que je vous indique, cependant, vous devez penser que chaque fois que vous avez envie de jeûner vous construisez le prochain gavage. Chaque fois que vous essayez de restreindre votre alimentation jusqu'à sauter des repas, vous vous préparez en fait à la prochaine crise de boulimie. Par conséquent, ce que vous devriez vraiment craindre, ce n'est pas la crise de boulimie, qui est un effet, mais la restriction du jeûne, qui en est la cause. La frénésie par définition vous ne pouvez pas la contrôler, si vous voulez vérifier quelque chose, vérifiez d'abord comment vous vous contrôlez, c'est à dire en jeûnant. Le jeûne prépare la frénésie, car plus vous contrôlez, plus vous perdez le contrôle. Donc vérifiez votre contrôle. Vous savez, le contrôle ultime c'est de savoir perdre et puis de le reprendre."""|Giorgio Nardone|Giorgio Nardone
163|163|RDV_STRATEGIE_PIECE_DES_LITIGES|RDV_STRATEGIE_PIECE_DES_LITIGES|Pièce des litiges|Pièce des litiges|Prescription|prescription|nan|nan|nan|nan|Problème relationnel de coupleRelations symétriques|Problème relationnel de coupleRelations symétriques|Symétrique // Complémentaire : Toutes les relations sont fonctionnelles si elles sont souples, aucune n’est fonctionnelle si elle se fixe.|Symétrique // Complémentaire : Toutes les relations sont fonctionnelles si elles sont souples, aucune n’est fonctionnelle si elle se fixe.|Le couple doit choisir une pièce de la maison qui est antipathique. Si ils ont quelque chose à se dire, ils doivent aller dans cette pièce, mettre un réveil, et 15mn chacun, ils doivent tout vomir avec seulement 2 règles :Quand l'un parle l'autre écoute dans un silence religieux.Et on en peut se lamenter que de ce qui s'est passé les jours d'avant.|Le couple doit choisir une pièce de la maison qui est antipathique. Si ils ont quelque chose à se dire, ils doivent aller dans cette pièce, mettre un réveil, et 15mn chacun, ils doivent tout vomir avec seulement 2 règles :Quand l'un parle l'autre écoute dans un silence religieux.Et on en peut se lamenter que de ce qui s'est passé les jours d'avant.|nan|nan
